country,year,population,Dem index,gdp
VEN,2008,27635827,5.34,3.15953E+11
VEN,2009,28031010,,3.29788E+11
VEN,2010,28439942,5.18,3.93192E+11
VEN,2011,28887873,5.08,3.16482E+11
VEN,2012,29360827,5.15,3.81286E+11
VEN,2013,29781046,5.07,3.71005E+11
VEN,2014,30042973,5.07,4.82359E+11
VEN,2015,30081827,5,
VEN,2016,29851249,4.68,
VEN,2017,29402480,3.87,
VEN,2018,28887117,3.16,
VEN,2019,28515829,2.88,
VEN,2020,,2.76,
VEN,2021,,2.11,
VNM,1960,32670048,,
VNM,1961,33666111,,
VNM,1962,34683410,,
VNM,1963,35721213,,
VNM,1964,36780001,,
VNM,1965,37858947,,
VNM,1966,38958046,,
VNM,1967,40072951,,
VNM,1968,41193588,,
VNM,1969,42307149,,
VNM,1970,43404802,,
VNM,1971,44484032,,
VNM,1972,45548476,,
VNM,1973,46603522,,
VNM,1974,47657554,,
VNM,1975,48718190,,
VNM,1976,49785278,,
VNM,1977,50861166,,
VNM,1978,51959021,,
VNM,1979,53095406,,
VNM,1980,54281841,,
VNM,1981,55522804,,
VNM,1982,56814309,,
VNM,1983,58148384,,
VNM,1984,59512619,,
VNM,1985,60896732,,14094687821
VNM,1986,62293859,,26336616250
VNM,1987,63701974,,36658108850
VNM,1988,65120432,,25423812649
VNM,1989,66550231,,6293304975
VNM,1990,67988855,,6471740806
VNM,1991,69436956,,9613369520
VNM,1992,70883488,,9866990236
VNM,1993,72300308,,13180953598
VNM,1994,73651220,,16286433533
VNM,1995,74910462,,20736164459
VNM,1996,76068739,,24657470575
VNM,1997,77133212,,26843700442
VNM,1998,78115712,,27209602050
VNM,1999,79035871,,28683659007
VNM,2000,79910411,,31172518403
VNM,2001,80742500,,32685198735
VNM,2002,81534406,,35064105501
VNM,2003,82301650,,39552513316
VNM,2004,83062819,,45427854693
VNM,2005,83832662,,57633255618
VNM,2006,84617545,2.75,66371664817
VNM,2007,85419588,,77414425532
VNM,2008,86243424,2.53,99130304099
VNM,2009,87092250,,1.06015E+11
VNM,2010,87967655,2.94,1.47199E+11
VNM,2011,88871384,2.96,1.72596E+11
VNM,2012,89801926,2.89,1.95592E+11
VNM,2013,90752593,3.29,2.13711E+11
VNM,2014,91713850,3.41,2.3345E+11
VNM,2015,92677082,3.53,2.39257E+11
VNM,2016,93640435,3.38,2.57096E+11
VNM,2017,94600643,3.08,2.81353E+11
VNM,2018,95545959,3.08,3.08702E+11
VNM,2019,96462108,3.08,3.30391E+11
VNM,2020,,2.94,
VNM,2021,,2.94,
